# MicroCART On-board Quad Log
# Sample size: 1333
# IMU IIC failures: 0
# LiDAR IIC failures: 0
# Optical Flow IIC failures: 0
# Roll PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Pitch PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Yaw PID :	Kp = 2.600000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# Roll Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Pitch Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Yaw Rate PID :	Kp = 0.297000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# X pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Y pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Altitude PID :	Kp = -0.098040 Ki = -0.008170 Kd = -0.073530 Alpha = 0.880000
# X Vel PID :	Kp = -0.100000 Ki = 0.000000 Kd = -0.020000 Alpha = 0.000000
# Y Vel PID :	Kp = 0.100000 Ki = 0.000000 Kd = 0.020000 Alpha = 0.000000
# X Vel :	Kp = 0.000000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.880000
# Y Vel :	Kp = 0.000000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.880000
%Time	accel_x	accel_y	accel_z	gyro_x	gyro_y	gyro_z	mag_x	mag_y	mag_z	Roll_Constant	Yaw_Constant	X Setpoint_Constant	Y Setpoint_Constant	Alt Setpoint_Constant	Yaw Setpoint_Constant	Lidar_Constant	VRPN X_Constant	VRPN Y_Constant	VRPN Alt_Constant	Flow Vel X_Constant	Flow Vel Y_Constant	Flow Quality_Constant	Altitude PID_Correction	X pos PID_Correction	Y pos PID_Correction	Pitch PID_Correction	Roll PID_Correction	Yaw PID_Correction	Pitch Rate PID_Correction	Roll Rate PID_Correction	Yaw Rate PID_Correction	Pitch trim add_Sum	Signal Mixer_MOTOR 0	Signal Mixer_MOTOR 1	Signal Mixer_MOTOR 2	Signal Mixer_MOTOR 3	X Vel PID_Correction	Y Vel PID_Correction	X Vel_Correction	Y Vel_Correction	OF Offset Angle_Rotated X	OF Offset Angle_Rotated Y	OF Integrate X_Integrated	OF Integrate Y_Integrated	PSI Sum_Sum	Mag Yaw_Constant
&s	G	G	G	rad/s	rad/s	rad/s	uT	uT	uT	10ns_dutycycle	rad	rad	rad/s	rad/s	rad/s	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	rad	m/s	m/s	m/s	m/s	m	m	rad	rad	rad	rad	m	m	m	m	m	m	m	m	m/s	m/s	none
87.605507	-0.040477	0.010709	-0.995609	-0.002450	-0.008679	0.002317	-69.948662	58.906250	-313.500000	-0.009777	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.067016	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.057948	0.326376	-0.001887	0.002157	0.009837	0.028208	0.001235	0.037367	0.098098	0.113458	0.061357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002437	0.000000
87.610512	-0.046824	0.018033	-0.994632	-0.003514	-0.007615	0.001253	55.507812	151.703125	-314.687500	-0.009772	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.066734	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.040666	0.326070	-0.001887	0.001460	0.009991	0.027826	0.001230	0.038293	0.096865	0.113927	0.061196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002443	0.000000
87.615517	-0.041209	0.011686	-0.996341	-0.002450	-0.008679	-0.001940	-65.916603	55.507812	-314.687500	-0.009772	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.066457	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.042039	0.326027	-0.001887	0.001660	0.009818	0.028774	0.001209	0.036649	0.097516	0.113832	0.059603	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002434	0.000000
87.620522	-0.044383	0.014127	-0.993168	-0.003514	-0.007615	-0.001940	55.507812	151.703125	-312.312500	-0.009788	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.066186	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.043490	0.326936	-0.001887	0.001527	0.010009	0.028774	0.001185	0.036590	0.097192	0.114156	0.059662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002425	0.000000
87.625526	-0.036326	0.008512	-0.992191	-0.002450	-0.006550	-0.000876	-65.920212	55.507812	-312.312500	-0.009807	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.065920	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.044818	0.323829	-0.001887	0.001408	0.009745	0.028458	0.001163	0.037289	0.097021	0.113695	0.059595	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002421	0.000000
87.630531	-0.036082	0.008023	-0.997806	-0.004578	-0.007615	0.001253	61.171875	146.000000	-308.750000	-0.009843	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.065861	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.045258	0.325810	-0.001887	0.001597	0.010129	0.027826	0.001136	0.037349	0.096194	0.113258	0.060800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002427	0.000000
87.635536	-0.034617	0.005826	-0.998050	-0.005642	-0.005486	0.002317	-72.647026	61.171875	-308.750000	-0.009884	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.067411	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.045734	0.328038	-0.001887	0.001291	0.010329	0.027399	0.001125	0.037812	0.095190	0.113267	0.061051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002439	0.000000
87.640541	-0.039012	0.005582	-0.997562	-0.004578	-0.007615	0.001253	86.266251	-72.647026	-308.750000	-0.009916	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.068930	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.046306	0.329616	-0.001887	0.001657	0.010179	0.027715	0.001113	0.037280	0.096023	0.113067	0.060950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002446	0.000000
87.645546	-0.034617	0.006070	-0.992679	-0.004578	-0.006550	0.003381	58.906250	152.843750	-318.250000	-0.009941	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.070419	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.046002	0.330778	-0.001887	0.001483	0.010195	0.027082	0.001115	0.038069	0.095201	0.112624	0.061426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002463	0.000000
87.650551	-0.038523	0.003873	-0.989750	-0.001385	-0.005486	0.006574	-69.950722	58.906250	-318.250000	-0.009944	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.071878	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.044897	0.327548	-0.001887	0.001302	0.009603	0.026134	0.001131	0.039791	0.094663	0.111266	0.061601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002496	0.000000
87.655556	-0.041209	0.006803	-0.992435	-0.002450	-0.006550	0.004446	63.437500	150.562500	-313.500000	-0.009943	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.073309	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.036551	0.327141	-0.001887	0.001236	0.009782	0.027242	0.001149	0.039109	0.096066	0.113159	0.061146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002519	0.000000
87.660561	-0.040965	0.005094	-0.994632	-0.001385	-0.005486	0.003381	-75.328613	63.437500	-313.500000	-0.009929	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.074710	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.035068	0.326005	-0.001887	0.001039	0.009601	0.027559	0.001173	0.039171	0.096366	0.113491	0.060452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002536	0.000000
87.665565	-0.044871	0.012418	-0.990726	-0.003514	-0.006550	0.002317	55.507812	147.140625	-312.312500	-0.009920	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.076084	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.034058	0.325257	-0.001887	0.001189	0.009925	0.027875	0.001191	0.038381	0.096509	0.113980	0.060609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002548	0.000000
87.670570	-0.042674	0.008756	-0.995609	-0.003514	-0.007615	0.001253	-65.911926	55.507812	-312.312500	-0.009909	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.077430	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.033694	0.324474	-0.001887	0.001341	0.009894	0.028191	0.001199	0.037944	0.097009	0.114113	0.060414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002555	0.000000
87.675575	-0.040232	0.011441	-0.991947	-0.004578	-0.008679	-0.000876	63.437500	152.843750	-313.500000	-0.009906	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.078748	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.051427	0.324136	-0.001887	0.002021	0.010037	0.028823	0.001196	0.036490	0.098177	0.114209	0.060605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002551	0.000000
87.680580	-0.043895	0.011686	-0.994632	-0.003514	-0.008679	-0.001940	-75.332726	63.437500	-313.500000	-0.009900	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.080041	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.052044	0.323739	-0.001887	0.002013	0.009844	0.028472	0.001187	0.036450	0.097422	0.113083	0.060165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002541	0.000000
87.685585	-0.036326	0.010465	-0.996097	-0.001385	-0.009743	-0.000876	56.640625	148.281250	-313.500000	-0.009891	-0.039880	0.000000	0.000000	-0.880000	0.000000	-0.081307	-0.036501	0.116351	-0.097309	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.053179	0.323090	-0.001887	0.002184	0.009502	0.028156	0.001168	0.036937	0.097618	0.112255	0.060310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002537	0.000000
87.690590	-0.043895	0.008512	-0.989750	-0.004578	-0.006550	-0.000876	-67.264420	56.640625	-313.500000	-0.009902	-0.040833	0.000000	0.000000	-0.880000	0.000000	-0.082547	-0.036583	0.115929	-0.097295	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.053448	0.323725	-0.001887	0.001678	0.010028	0.028156	0.001164	0.036918	0.096586	0.113287	0.060329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002533	0.000000
87.695595	-0.034129	0.007047	-0.995365	0.000743	-0.006550	-0.000876	65.703125	155.125000	-315.875000	-0.009890	-0.040833	0.000000	0.000000	-0.880000	0.000000	-0.083763	-0.036583	0.115929	-0.097295	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.053006	0.323263	-0.001887	0.001679	0.009195	0.028156	0.001158	0.037750	0.097421	0.112452	0.059497	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002529	0.000000
87.700600	-0.039988	0.004850	-0.992679	-0.005642	-0.008679	0.002317	-78.023499	65.703125	-315.875000	-0.009911	-0.041349	0.000000	0.000000	-0.880000	0.000000	-0.084954	-0.036804	0.115816	-0.097378	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.053771	0.324478	-0.001887	0.002034	0.010246	0.027906	0.001145	0.037213	0.097094	0.113519	0.061774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002541	0.000000
87.705605	-0.035838	0.005826	-0.989505	-0.000321	-0.006550	0.002317	56.640625	155.125000	-313.500000	-0.009903	-0.026947	0.000000	0.000000	-0.880000	0.000000	-0.086121	-0.036672	0.117698	-0.095771	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.053649	0.323917	-0.001887	0.001692	0.009390	0.027906	0.001146	0.038411	0.097608	0.113005	0.060576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002553	0.000000
87.710609	-0.036082	0.000943	-1.000980	-0.001385	-0.005486	0.003381	-67.260559	56.640625	-313.500000	-0.009895	-0.050448	0.000000	0.000000	-0.880000	0.000000	-0.087264	-0.036470	0.116073	-0.095463	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.052921	0.323409	-0.001887	0.001524	0.009575	0.027590	0.001157	0.038710	0.096939	0.113041	0.060909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002571	0.000000
87.715614	-0.041209	0.002652	-0.998783	-0.005642	-0.006550	0.005510	61.171875	155.125000	-315.875000	-0.009901	-0.037703	0.000000	0.000000	-0.880000	0.000000	-0.088385	-0.036528	0.116336	-0.097379	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.052224	0.324330	-0.001887	0.001690	0.010261	0.026958	0.001169	0.038490	0.095787	0.112929	0.062393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002598	0.000000
87.720619	-0.039744	0.008512	-0.998050	0.000743	-0.003358	0.006574	-72.639305	61.171875	-315.875000	-0.009867	-0.037751	0.000000	0.000000	-0.880000	0.000000	-0.089482	-0.036585	0.115891	-0.097061	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.036644	0.322296	-0.001887	0.000753	0.009199	0.026039	0.001199	0.041409	0.094993	0.111886	0.061313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002632	0.000000
87.725624	-0.042918	0.008512	-0.992435	-0.005642	-0.007615	0.006574	60.039062	156.265625	-307.562500	-0.009860	-0.040454	0.000000	0.000000	-0.880000	0.000000	-0.090559	-0.036803	0.115815	-0.097305	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.036162	0.321954	-0.001887	0.001430	0.010200	0.026039	0.001209	0.039140	0.094079	0.111619	0.062402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002665	0.000000
87.730629	-0.045604	0.010709	-0.989994	-0.000321	-0.005486	0.005510	-71.294403	60.039062	-307.562500	-0.009825	-0.039319	0.000000	0.000000	-0.880000	0.000000	-0.091613	-0.036598	0.116254	-0.097117	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.035247	0.320005	-0.001887	0.001070	0.009299	0.026355	0.001227	0.040086	0.094936	0.111395	0.060824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002693	0.000000
87.735634	-0.042918	0.011930	-0.995853	-0.003514	-0.007615	0.004446	56.640625	148.281250	-313.500000	-0.009810	-0.044676	0.000000	0.000000	-0.880000	0.000000	-0.093049	-0.036240	0.115600	-0.097877	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.035356	0.321356	-0.001887	0.001410	0.009856	0.026671	0.001227	0.038873	0.095036	0.111927	0.061405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002715	0.000000
87.740639	-0.044871	0.011686	-0.995365	-0.004578	-0.008679	0.003381	-67.260582	56.640625	-313.500000	-0.009806	-0.031841	0.000000	0.000000	-0.880000	0.000000	-0.093250	-0.037224	0.116507	-0.097532	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.039823	0.321298	-0.001887	0.001689	0.010000	0.026987	0.001216	0.038133	0.095486	0.112108	0.061512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002733	0.000000
87.745644	-0.040721	0.012906	-0.995365	-0.002450	-0.007615	0.001253	79.869568	-67.260582	-313.500000	-0.009798	-0.031841	0.000000	0.000000	-0.880000	0.000000	-0.093448	-0.037224	0.116507	-0.097532	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.040711	0.321051	-0.001887	0.001528	0.009647	0.028127	0.001202	0.038077	0.097389	0.113626	0.060428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002739	0.000000
87.750648	-0.043162	0.010953	-0.991214	-0.005642	-0.007615	0.001253	61.171875	150.562500	-320.625000	-0.009815	-0.046573	0.000000	0.000000	-0.880000	0.000000	-0.093642	-0.036876	0.116469	-0.096715	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.041862	0.322246	-0.001887	0.001553	0.010169	0.028127	0.001183	0.037531	0.096892	0.114122	0.060975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002746	0.000000
87.755653	-0.038035	0.009488	-0.992435	-0.001385	-0.005486	-0.000876	-72.645370	61.171875	-320.625000	-0.009818	-0.042078	0.000000	0.000000	-0.880000	0.000000	-0.093832	-0.036189	0.115632	-0.097810	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.042517	0.322530	-0.001887	0.001246	0.009499	0.028759	0.001172	0.037876	0.097886	0.114393	0.059365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002742	0.000000
87.760658	-0.038768	0.009977	-0.990970	-0.004578	-0.007615	0.001253	57.773438	151.703125	-309.937500	-0.009843	-0.042044	0.000000	0.000000	-0.880000	0.000000	-0.094018	-0.036228	0.115615	-0.097759	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.043755	0.321068	-0.001887	0.001625	0.009960	0.028127	0.001150	0.037668	0.097173	0.113842	0.060838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002748	0.000000
87.765663	-0.038035	0.008023	-0.991947	-0.001385	-0.007615	0.001253	-68.610329	57.773438	-309.937500	-0.009854	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.094201	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.058551	0.321747	-0.001887	0.002059	0.009479	0.027524	0.001131	0.037648	0.096815	0.111654	0.060724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002755	0.000000
87.770668	-0.039988	0.006803	-0.991947	-0.004578	-0.006550	0.002317	61.171875	150.562500	-313.500000	-0.009882	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.094379	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.058944	0.323350	-0.001887	0.001902	0.010031	0.027208	0.001122	0.037568	0.095789	0.112047	0.061436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002767	0.000000
87.775673	-0.036082	0.000943	-0.991214	-0.003514	-0.009743	0.003381	-72.643440	61.171875	-313.500000	-0.009901	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.094554	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.059967	0.324356	-0.001887	0.002419	0.009879	0.026892	0.001102	0.037520	0.096143	0.111061	0.062116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002784	0.000000
87.780678	-0.044383	0.007047	-0.989994	-0.003514	-0.005486	0.003381	58.906250	157.406250	-311.125000	-0.009912	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.094725	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.059435	0.325792	-0.001887	0.001726	0.009917	0.026892	0.001107	0.038176	0.095411	0.111793	0.061460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002802	0.000000
87.785683	-0.036326	0.011686	-0.992923	-0.000321	-0.006550	0.004446	-69.950035	58.906250	-311.125000	-0.009901	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.094892	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.060176	0.325003	-0.001887	0.001934	0.009410	0.026576	0.001111	0.038790	0.095810	0.110762	0.061478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002824	0.000000
87.790688	-0.036326	0.002408	-0.995121	-0.003514	-0.008679	0.004446	60.039062	156.265625	-312.312500	-0.009902	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.095056	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.060291	0.324940	-0.001887	0.002265	0.009929	0.027147	0.001107	0.038009	0.096834	0.112161	0.062396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002847	0.000000
87.795692	-0.041697	0.011197	-0.990726	-0.003514	-0.006550	0.003381	-71.297211	60.039062	-312.312500	-0.009899	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.095215	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.059565	0.324649	-0.001887	0.001900	0.009911	0.027463	0.001117	0.038075	0.096803	0.112824	0.061698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002864	0.000000
87.800697	-0.041697	0.013150	-0.992191	-0.000321	-0.005486	0.001253	55.507812	153.984375	-314.687500	-0.009878	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.095371	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.058490	0.323362	-0.001887	0.001719	0.009386	0.028096	0.001134	0.038150	0.097778	0.113113	0.060359	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002871	0.000000
87.805702	-0.037791	0.006803	-0.993168	-0.005642	-0.009743	0.000189	-65.912155	55.507812	-314.687500	-0.009886	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.095524	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.038782	0.325023	-0.001887	0.001790	0.010272	0.028412	0.001129	0.036877	0.097279	0.114244	0.061000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002872	0.000000
87.810707	-0.046336	0.009977	-0.995609	-0.003514	-0.005486	-0.000876	56.640625	155.125000	-315.875000	-0.009886	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.095673	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.037864	0.324970	-0.001887	0.001084	0.009909	0.028172	0.001144	0.037625	0.096137	0.113788	0.059610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002868	0.000000
87.815712	-0.039256	0.011686	-0.992923	-0.003514	-0.007615	-0.000876	-67.257744	56.640625	-315.875000	-0.009888	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.095818	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.037821	0.325088	-0.001887	0.001428	0.009906	0.028172	0.001145	0.037284	0.096484	0.113441	0.059951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002864	0.000000
87.820717	-0.038279	0.001676	-0.995365	-0.002450	-0.009743	0.001253	62.304688	151.703125	-314.687500	-0.009888	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.095961	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.038569	0.325043	-0.001887	0.001761	0.009739	0.027540	0.001133	0.037749	0.096352	0.112308	0.060751	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002871	0.000000
87.825722	-0.041453	0.012662	-0.992435	-0.002450	-0.003358	0.001253	-73.989304	62.304688	-314.687500	-0.009888	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.096100	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.037483	0.322908	-0.001887	0.000734	0.009686	0.027540	0.001151	0.038830	0.095378	0.113282	0.059669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002877	0.000000
87.830727	-0.040232	0.007779	-0.998539	-0.002450	-0.007615	0.003381	58.906250	150.562500	-306.375000	-0.009888	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.096237	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.057351	0.322905	-0.001887	0.002027	0.009695	0.027590	0.001146	0.037478	0.096713	0.112048	0.060921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002895	0.000000
87.835732	-0.040477	0.002652	-0.994388	-0.003514	-0.008679	0.004446	-69.951988	58.906250	-306.375000	-0.009894	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.096371	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.057960	0.323191	-0.001887	0.002196	0.009871	0.027274	0.001136	0.038099	0.097039	0.112389	0.062232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002917	0.000000
87.840736	-0.038768	0.013395	-0.993412	-0.001385	-0.005486	0.006574	58.906250	157.406250	-313.500000	-0.009887	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.097105	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.057603	0.322751	-0.001887	0.001683	0.009530	0.026642	0.001142	0.039585	0.096235	0.111929	0.062010	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002950	0.000000
87.845741	-0.040232	0.008512	-0.990726	-0.004578	-0.009743	0.006574	-69.950012	58.906250	-313.500000	-0.009895	-0.036720	0.000000	0.000000	-0.880000	0.000000	-0.097825	-0.036743	0.116244	-0.097155	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.058481	0.322953	-0.001887	0.002372	0.010038	0.026642	0.001127	0.038387	0.096417	0.111748	0.063208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002984	0.000000
87.850746	-0.034861	0.003629	-0.997318	-0.002450	-0.009743	0.005510	83.062683	-69.950012	-313.500000	-0.009893	-0.039559	0.000000	0.000000	-0.880000	0.000000	-0.098531	-0.036573	0.115951	-0.096589	0.000000	0.000000	0.000000	0.076678	0.000000	0.000000	0.041062	0.322790	-0.001887	0.001811	0.009689	0.026958	0.001114	0.038983	0.096520	0.112276	0.061981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003012	0.000000
